Continente;cod continente;País;cod pais;UF;cod uf;Via;cod via;ano;Mês;cod mes;Chegadas
Europa;6;Irlanda;117;Distrito Federal;7;Aérea;1;2022;Setembro;9;12
Europa;6;Irlanda;117;Distrito Federal;7;Aérea;1;2022;Outubro;10;5
Europa;6;Irlanda;117;Distrito Federal;7;Aérea;1;2022;Novembro;11;9
Europa;6;Irlanda;117;Distrito Federal;7;Aérea;1;2022;Dezembro;12;30
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Aérea;1;2022;Janeiro;1;0
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Aérea;1;2022;Fevereiro;2;0
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Aérea;1;2022;março;3;0
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Aérea;1;2022;Abril;4;0
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Aérea;1;2022;Maio;5;0
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Aérea;1;2022;Junho;6;0
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Aérea;1;2022;Julho;7;0
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Aérea;1;2022;Agosto;8;0
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Aérea;1;2022;Setembro;9;0
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Aérea;1;2022;Outubro;10;0
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Aérea;1;2022;Novembro;11;0
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Aérea;1;2022;Dezembro;12;0
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Terrestre;2;2022;Janeiro;1;0
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Terrestre;2;2022;Fevereiro;2;0
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Terrestre;2;2022;março;3;0
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Terrestre;2;2022;Abril;4;1
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Terrestre;2;2022;Maio;5;1
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Terrestre;2;2022;Junho;6;1
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Terrestre;2;2022;Julho;7;0
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Terrestre;2;2022;Agosto;8;4
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Terrestre;2;2022;Setembro;9;3
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Terrestre;2;2022;Outubro;10;0
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Terrestre;2;2022;Novembro;11;1
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Terrestre;2;2022;Dezembro;12;1
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Fluvial;4;2022;Janeiro;1;0
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Fluvial;4;2022;Fevereiro;2;0
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Fluvial;4;2022;março;3;0
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Fluvial;4;2022;Abril;4;0
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Fluvial;4;2022;Maio;5;0
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Fluvial;4;2022;Junho;6;0
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Fluvial;4;2022;Julho;7;0
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Fluvial;4;2022;Agosto;8;0
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Fluvial;4;2022;Setembro;9;0
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Fluvial;4;2022;Outubro;10;0
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Fluvial;4;2022;Novembro;11;0
Europa;6;Irlanda;117;Mato Grosso do Sul;12;Fluvial;4;2022;Dezembro;12;0
Europa;6;Irlanda;117;Minas Gerais;13;Aérea;1;2022;Janeiro;1;8
Europa;6;Irlanda;117;Minas Gerais;13;Aérea;1;2022;Fevereiro;2;9
Europa;6;Irlanda;117;Minas Gerais;13;Aérea;1;2022;março;3;6
Europa;6;Irlanda;117;Minas Gerais;13;Aérea;1;2022;Abril;4;7
Europa;6;Irlanda;117;Minas Gerais;13;Aérea;1;2022;Maio;5;7
Europa;6;Irlanda;117;Minas Gerais;13;Aérea;1;2022;Junho;6;16
Europa;6;Irlanda;117;Minas Gerais;13;Aérea;1;2022;Julho;7;18
Europa;6;Irlanda;117;Minas Gerais;13;Aérea;1;2022;Agosto;8;9
Europa;6;Irlanda;117;Minas Gerais;13;Aérea;1;2022;Setembro;9;11
Europa;6;Irlanda;117;Minas Gerais;13;Aérea;1;2022;Outubro;10;15
Europa;6;Irlanda;117;Minas Gerais;13;Aérea;1;2022;Novembro;11;15
Europa;6;Irlanda;117;Minas Gerais;13;Aérea;1;2022;Dezembro;12;23
Europa;6;Irlanda;117;Pará;14;Aérea;1;2022;Janeiro;1;0
Europa;6;Irlanda;117;Pará;14;Aérea;1;2022;Fevereiro;2;2
Europa;6;Irlanda;117;Pará;14;Aérea;1;2022;março;3;1
Europa;6;Irlanda;117;Pará;14;Aérea;1;2022;Abril;4;4
Europa;6;Irlanda;117;Pará;14;Aérea;1;2022;Maio;5;0
Europa;6;Irlanda;117;Pará;14;Aérea;1;2022;Junho;6;8
Europa;6;Irlanda;117;Pará;14;Aérea;1;2022;Julho;7;1
Europa;6;Irlanda;117;Pará;14;Aérea;1;2022;Agosto;8;1
Europa;6;Irlanda;117;Pará;14;Aérea;1;2022;Setembro;9;0
Europa;6;Irlanda;117;Pará;14;Aérea;1;2022;Outubro;10;0
Europa;6;Irlanda;117;Pará;14;Aérea;1;2022;Novembro;11;2
Europa;6;Irlanda;117;Pará;14;Aérea;1;2022;Dezembro;12;0
Europa;6;Irlanda;117;Pará;14;Terrestre;2;2022;Janeiro;1;0
Europa;6;Irlanda;117;Pará;14;Terrestre;2;2022;Fevereiro;2;0
Europa;6;Irlanda;117;Pará;14;Terrestre;2;2022;março;3;0
Europa;6;Irlanda;117;Pará;14;Terrestre;2;2022;Abril;4;0
Europa;6;Irlanda;117;Pará;14;Terrestre;2;2022;Maio;5;0
Europa;6;Irlanda;117;Pará;14;Terrestre;2;2022;Junho;6;0
Europa;6;Irlanda;117;Pará;14;Terrestre;2;2022;Julho;7;0
Europa;6;Irlanda;117;Pará;14;Terrestre;2;2022;Agosto;8;0
Europa;6;Irlanda;117;Pará;14;Terrestre;2;2022;Setembro;9;0
Europa;6;Irlanda;117;Pará;14;Terrestre;2;2022;Outubro;10;0
Europa;6;Irlanda;117;Pará;14;Terrestre;2;2022;Novembro;11;0
Europa;6;Irlanda;117;Pará;14;Terrestre;2;2022;Dezembro;12;0
Europa;6;Irlanda;117;Pará;14;Marítima;3;2022;Janeiro;1;0
Europa;6;Irlanda;117;Pará;14;Marítima;3;2022;Fevereiro;2;0
Europa;6;Irlanda;117;Pará;14;Marítima;3;2022;março;3;0
Europa;6;Irlanda;117;Pará;14;Marítima;3;2022;Abril;4;0
Europa;6;Irlanda;117;Pará;14;Marítima;3;2022;Maio;5;0
Europa;6;Irlanda;117;Pará;14;Marítima;3;2022;Junho;6;0
Europa;6;Irlanda;117;Pará;14;Marítima;3;2022;Julho;7;0
Europa;6;Irlanda;117;Pará;14;Marítima;3;2022;Agosto;8;0
Europa;6;Irlanda;117;Pará;14;Marítima;3;2022;Setembro;9;0
Europa;6;Irlanda;117;Pará;14;Marítima;3;2022;Outubro;10;0
Europa;6;Irlanda;117;Pará;14;Marítima;3;2022;Novembro;11;0
Europa;6;Irlanda;117;Pará;14;Marítima;3;2022;Dezembro;12;0
Europa;6;Irlanda;117;Pará;14;Fluvial;4;2022;Janeiro;1;0
Europa;6;Irlanda;117;Pará;14;Fluvial;4;2022;Fevereiro;2;0
Europa;6;Irlanda;117;Pará;14;Fluvial;4;2022;março;3;0
Europa;6;Irlanda;117;Pará;14;Fluvial;4;2022;Abril;4;0
Europa;6;Irlanda;117;Pará;14;Fluvial;4;2022;Maio;5;0
Europa;6;Irlanda;117;Pará;14;Fluvial;4;2022;Junho;6;0
Europa;6;Irlanda;117;Pará;14;Fluvial;4;2022;Julho;7;0
Europa;6;Irlanda;117;Pará;14;Fluvial;4;2022;Agosto;8;0
Europa;6;Irlanda;117;Pará;14;Fluvial;4;2022;Setembro;9;0
Europa;6;Irlanda;117;Pará;14;Fluvial;4;2022;Outubro;10;0
Europa;6;Irlanda;117;Pará;14;Fluvial;4;2022;Novembro;11;0
Europa;6;Irlanda;117;Pará;14;Fluvial;4;2022;Dezembro;12;0
Europa;6;Irlanda;117;Paraná;16;Aérea;1;2022;Janeiro;1;1
Europa;6;Irlanda;117;Paraná;16;Aérea;1;2022;Fevereiro;2;0
Europa;6;Irlanda;117;Paraná;16;Aérea;1;2022;março;3;1
Europa;6;Irlanda;117;Paraná;16;Aérea;1;2022;Abril;4;0
Europa;6;Irlanda;117;Paraná;16;Aérea;1;2022;Maio;5;0
Europa;6;Irlanda;117;Paraná;16;Aérea;1;2022;Junho;6;0
Europa;6;Irlanda;117;Paraná;16;Aérea;1;2022;Julho;7;0
Europa;6;Irlanda;117;Paraná;16;Aérea;1;2022;Agosto;8;0
Europa;6;Irlanda;117;Paraná;16;Aérea;1;2022;Setembro;9;0
Europa;6;Irlanda;117;Paraná;16;Aérea;1;2022;Outubro;10;1
Europa;6;Irlanda;117;Paraná;16;Aérea;1;2022;Novembro;11;0
Europa;6;Irlanda;117;Paraná;16;Aérea;1;2022;Dezembro;12;3
Europa;6;Irlanda;117;Paraná;16;Terrestre;2;2022;Janeiro;1;13
Europa;6;Irlanda;117;Paraná;16;Terrestre;2;2022;Fevereiro;2;35
Europa;6;Irlanda;117;Paraná;16;Terrestre;2;2022;março;3;47
Europa;6;Irlanda;117;Paraná;16;Terrestre;2;2022;Abril;4;46
Europa;6;Irlanda;117;Paraná;16;Terrestre;2;2022;Maio;5;50
Europa;6;Irlanda;117;Paraná;16;Terrestre;2;2022;Junho;6;63
Europa;6;Irlanda;117;Paraná;16;Terrestre;2;2022;Julho;7;85
Europa;6;Irlanda;117;Paraná;16;Terrestre;2;2022;Agosto;8;114
Europa;6;Irlanda;117;Paraná;16;Terrestre;2;2022;Setembro;9;62
Europa;6;Irlanda;117;Paraná;16;Terrestre;2;2022;Outubro;10;113
Europa;6;Irlanda;117;Paraná;16;Terrestre;2;2022;Novembro;11;236
Europa;6;Irlanda;117;Paraná;16;Terrestre;2;2022;Dezembro;12;83
Europa;6;Irlanda;117;Paraná;16;Marítima;3;2022;Janeiro;1;0
Europa;6;Irlanda;117;Paraná;16;Marítima;3;2022;Fevereiro;2;0
Europa;6;Irlanda;117;Paraná;16;Marítima;3;2022;março;3;0
Europa;6;Irlanda;117;Paraná;16;Marítima;3;2022;Abril;4;0
Europa;6;Irlanda;117;Paraná;16;Marítima;3;2022;Maio;5;0
Europa;6;Irlanda;117;Paraná;16;Marítima;3;2022;Junho;6;0
Europa;6;Irlanda;117;Paraná;16;Marítima;3;2022;Julho;7;0
Europa;6;Irlanda;117;Paraná;16;Marítima;3;2022;Agosto;8;0
Europa;6;Irlanda;117;Paraná;16;Marítima;3;2022;Setembro;9;0
Europa;6;Irlanda;117;Paraná;16;Marítima;3;2022;Outubro;10;0
Europa;6;Irlanda;117;Paraná;16;Marítima;3;2022;Novembro;11;0
Europa;6;Irlanda;117;Paraná;16;Marítima;3;2022;Dezembro;12;0
Europa;6;Irlanda;117;Pernambuco;17;Aérea;1;2022;Janeiro;1;7
Europa;6;Irlanda;117;Pernambuco;17;Aérea;1;2022;Fevereiro;2;10
Europa;6;Irlanda;117;Pernambuco;17;Aérea;1;2022;março;3;13
Europa;6;Irlanda;117;Pernambuco;17;Aérea;1;2022;Abril;4;18
Europa;6;Irlanda;117;Pernambuco;17;Aérea;1;2022;Maio;5;44
Europa;6;Irlanda;117;Pernambuco;17;Aérea;1;2022;Junho;6;46
Europa;6;Irlanda;117;Pernambuco;17;Aérea;1;2022;Julho;7;24
Europa;6;Irlanda;117;Pernambuco;17;Aérea;1;2022;Agosto;8;38
Europa;6;Irlanda;117;Pernambuco;17;Aérea;1;2022;Setembro;9;34
Europa;6;Irlanda;117;Pernambuco;17;Aérea;1;2022;Outubro;10;16
Europa;6;Irlanda;117;Pernambuco;17;Aérea;1;2022;Novembro;11;19
Europa;6;Irlanda;117;Pernambuco;17;Aérea;1;2022;Dezembro;12;46
Europa;6;Irlanda;117;Pernambuco;17;Marítima;3;2022;Janeiro;1;0
Europa;6;Irlanda;117;Pernambuco;17;Marítima;3;2022;Fevereiro;2;2
Europa;6;Irlanda;117;Pernambuco;17;Marítima;3;2022;março;3;0
Europa;6;Irlanda;117;Pernambuco;17;Marítima;3;2022;Abril;4;0
Europa;6;Irlanda;117;Pernambuco;17;Marítima;3;2022;Maio;5;1
Europa;6;Irlanda;117;Pernambuco;17;Marítima;3;2022;Junho;6;0
Europa;6;Irlanda;117;Pernambuco;17;Marítima;3;2022;Julho;7;0
Europa;6;Irlanda;117;Pernambuco;17;Marítima;3;2022;Agosto;8;0
Europa;6;Irlanda;117;Pernambuco;17;Marítima;3;2022;Setembro;9;0
Europa;6;Irlanda;117;Pernambuco;17;Marítima;3;2022;Outubro;10;0
Europa;6;Irlanda;117;Pernambuco;17;Marítima;3;2022;Novembro;11;2
Europa;6;Irlanda;117;Pernambuco;17;Marítima;3;2022;Dezembro;12;13
Europa;6;Irlanda;117;Rio de Janeiro;19;Aérea;1;2022;Janeiro;1;397
Europa;6;Irlanda;117;Rio de Janeiro;19;Aérea;1;2022;Fevereiro;2;257
Europa;6;Irlanda;117;Rio de Janeiro;19;Aérea;1;2022;março;3;403
Europa;6;Irlanda;117;Rio de Janeiro;19;Aérea;1;2022;Abril;4;529
Europa;6;Irlanda;117;Rio de Janeiro;19;Aérea;1;2022;Maio;5;290
Europa;6;Irlanda;117;Rio de Janeiro;19;Aérea;1;2022;Junho;6;495
Europa;6;Irlanda;117;Rio de Janeiro;19;Aérea;1;2022;Julho;7;341
Europa;6;Irlanda;117;Rio de Janeiro;19;Aérea;1;2022;Agosto;8;324
Europa;6;Irlanda;117;Rio de Janeiro;19;Aérea;1;2022;Setembro;9;338
Europa;6;Irlanda;117;Rio de Janeiro;19;Aérea;1;2022;Outubro;10;475
Europa;6;Irlanda;117;Rio de Janeiro;19;Aérea;1;2022;Novembro;11;425
Europa;6;Irlanda;117;Rio de Janeiro;19;Aérea;1;2022;Dezembro;12;505
Europa;6;Irlanda;117;Rio de Janeiro;19;Marítima;3;2022;Janeiro;1;0
Europa;6;Irlanda;117;Rio de Janeiro;19;Marítima;3;2022;Fevereiro;2;0
Europa;6;Irlanda;117;Rio de Janeiro;19;Marítima;3;2022;março;3;0
Europa;6;Irlanda;117;Rio de Janeiro;19;Marítima;3;2022;Abril;4;0
Europa;6;Irlanda;117;Rio de Janeiro;19;Marítima;3;2022;Maio;5;0
Europa;6;Irlanda;117;Rio de Janeiro;19;Marítima;3;2022;Junho;6;0
Europa;6;Irlanda;117;Rio de Janeiro;19;Marítima;3;2022;Julho;7;0
Europa;6;Irlanda;117;Rio de Janeiro;19;Marítima;3;2022;Agosto;8;0
Europa;6;Irlanda;117;Rio de Janeiro;19;Marítima;3;2022;Setembro;9;0
Europa;6;Irlanda;117;Rio de Janeiro;19;Marítima;3;2022;Outubro;10;1
Europa;6;Irlanda;117;Rio de Janeiro;19;Marítima;3;2022;Novembro;11;0
Europa;6;Irlanda;117;Rio de Janeiro;19;Marítima;3;2022;Dezembro;12;2
Europa;6;Irlanda;117;Rio Grande do Norte;20;Aérea;1;2022;Janeiro;1;2
Europa;6;Irlanda;117;Rio Grande do Norte;20;Aérea;1;2022;Fevereiro;2;4
Europa;6;Irlanda;117;Rio Grande do Norte;20;Aérea;1;2022;março;3;3
Europa;6;Irlanda;117;Rio Grande do Norte;20;Aérea;1;2022;Abril;4;0
Europa;6;Irlanda;117;Rio Grande do Norte;20;Aérea;1;2022;Maio;5;4
Europa;6;Irlanda;117;Rio Grande do Norte;20;Aérea;1;2022;Junho;6;9
Europa;6;Irlanda;117;Rio Grande do Norte;20;Aérea;1;2022;Julho;7;6
Europa;6;Irlanda;117;Rio Grande do Norte;20;Aérea;1;2022;Agosto;8;3
Europa;6;Irlanda;117;Rio Grande do Norte;20;Aérea;1;2022;Setembro;9;2
Europa;6;Irlanda;117;Rio Grande do Norte;20;Aérea;1;2022;Outubro;10;3
Europa;6;Irlanda;117;Rio Grande do Norte;20;Aérea;1;2022;Novembro;11;2
Europa;6;Irlanda;117;Rio Grande do Norte;20;Aérea;1;2022;Dezembro;12;11
Europa;6;Irlanda;117;Rio Grande do Norte;20;Marítima;3;2022;Janeiro;1;0
Europa;6;Irlanda;117;Rio Grande do Norte;20;Marítima;3;2022;Fevereiro;2;0
Europa;6;Irlanda;117;Rio Grande do Norte;20;Marítima;3;2022;março;3;0
Europa;6;Irlanda;117;Rio Grande do Norte;20;Marítima;3;2022;Abril;4;0
Europa;6;Irlanda;117;Rio Grande do Norte;20;Marítima;3;2022;Maio;5;0
Europa;6;Irlanda;117;Rio Grande do Norte;20;Marítima;3;2022;Junho;6;0
Europa;6;Irlanda;117;Rio Grande do Norte;20;Marítima;3;2022;Julho;7;0
Europa;6;Irlanda;117;Rio Grande do Norte;20;Marítima;3;2022;Agosto;8;0
Europa;6;Irlanda;117;Rio Grande do Norte;20;Marítima;3;2022;Setembro;9;0
Europa;6;Irlanda;117;Rio Grande do Norte;20;Marítima;3;2022;Outubro;10;2
Europa;6;Irlanda;117;Rio Grande do Norte;20;Marítima;3;2022;Novembro;11;0
Europa;6;Irlanda;117;Rio Grande do Norte;20;Marítima;3;2022;Dezembro;12;0
Europa;6;Irlanda;117;Rio Grande do Sul;21;Aérea;1;2022;Janeiro;1;1
Europa;6;Irlanda;117;Rio Grande do Sul;21;Aérea;1;2022;Fevereiro;2;0
Europa;6;Irlanda;117;Rio Grande do Sul;21;Aérea;1;2022;março;3;0
Europa;6;Irlanda;117;Rio Grande do Sul;21;Aérea;1;2022;Abril;4;9
Europa;6;Irlanda;117;Rio Grande do Sul;21;Aérea;1;2022;Maio;5;4
Europa;6;Irlanda;117;Rio Grande do Sul;21;Aérea;1;2022;Junho;6;0
Europa;6;Irlanda;117;Rio Grande do Sul;21;Aérea;1;2022;Julho;7;5
Europa;6;Irlanda;117;Rio Grande do Sul;21;Aérea;1;2022;Agosto;8;3
Europa;6;Irlanda;117;Rio Grande do Sul;21;Aérea;1;2022;Setembro;9;3
Europa;6;Irlanda;117;Rio Grande do Sul;21;Aérea;1;2022;Outubro;10;9
Europa;6;Irlanda;117;Rio Grande do Sul;21;Aérea;1;2022;Novembro;11;9
Europa;6;Irlanda;117;Rio Grande do Sul;21;Aérea;1;2022;Dezembro;12;23
Europa;6;Irlanda;117;Rio Grande do Sul;21;Terrestre;2;2022;Janeiro;1;0
Europa;6;Irlanda;117;Rio Grande do Sul;21;Terrestre;2;2022;Fevereiro;2;2
Europa;6;Irlanda;117;Rio Grande do Sul;21;Terrestre;2;2022;março;3;1
Europa;6;Irlanda;117;Rio Grande do Sul;21;Terrestre;2;2022;Abril;4;4
Europa;6;Irlanda;117;Rio Grande do Sul;21;Terrestre;2;2022;Maio;5;0
Europa;6;Irlanda;117;Rio Grande do Sul;21;Terrestre;2;2022;Junho;6;3
Europa;6;Irlanda;117;Rio Grande do Sul;21;Terrestre;2;2022;Julho;7;3
Europa;6;Irlanda;117;Rio Grande do Sul;21;Terrestre;2;2022;Agosto;8;1
Europa;6;Irlanda;117;Rio Grande do Sul;21;Terrestre;2;2022;Setembro;9;4
Europa;6;Irlanda;117;Rio Grande do Sul;21;Terrestre;2;2022;Outubro;10;2
Europa;6;Irlanda;117;Rio Grande do Sul;21;Terrestre;2;2022;Novembro;11;1
Europa;6;Irlanda;117;Rio Grande do Sul;21;Terrestre;2;2022;Dezembro;12;1
Europa;6;Irlanda;117;Rio Grande do Sul;21;Marítima;3;2022;Janeiro;1;0
Europa;6;Irlanda;117;Rio Grande do Sul;21;Marítima;3;2022;Fevereiro;2;0
Europa;6;Irlanda;117;Rio Grande do Sul;21;Marítima;3;2022;março;3;0
Europa;6;Irlanda;117;Rio Grande do Sul;21;Marítima;3;2022;Abril;4;0
Europa;6;Irlanda;117;Rio Grande do Sul;21;Marítima;3;2022;Maio;5;0
Europa;6;Irlanda;117;Rio Grande do Sul;21;Marítima;3;2022;Junho;6;0
Europa;6;Irlanda;117;Rio Grande do Sul;21;Marítima;3;2022;Julho;7;0
Europa;6;Irlanda;117;Rio Grande do Sul;21;Marítima;3;2022;Agosto;8;0
Europa;6;Irlanda;117;Rio Grande do Sul;21;Marítima;3;2022;Setembro;9;0
Europa;6;Irlanda;117;Rio Grande do Sul;21;Marítima;3;2022;Outubro;10;0
Europa;6;Irlanda;117;Rio Grande do Sul;21;Marítima;3;2022;Novembro;11;0
Europa;6;Irlanda;117;Rio Grande do Sul;21;Marítima;3;2022;Dezembro;12;0
Europa;6;Irlanda;117;Rio Grande do Sul;21;Fluvial;4;2022;Janeiro;1;0
Europa;6;Irlanda;117;Rio Grande do Sul;21;Fluvial;4;2022;Fevereiro;2;0
Europa;6;Irlanda;117;Rio Grande do Sul;21;Fluvial;4;2022;março;3;0
Europa;6;Irlanda;117;Rio Grande do Sul;21;Fluvial;4;2022;Abril;4;0
Europa;6;Irlanda;117;Rio Grande do Sul;21;Fluvial;4;2022;Maio;5;0
Europa;6;Irlanda;117;Rio Grande do Sul;21;Fluvial;4;2022;Junho;6;0
Europa;6;Irlanda;117;Rio Grande do Sul;21;Fluvial;4;2022;Julho;7;0
Europa;6;Irlanda;117;Rio Grande do Sul;21;Fluvial;4;2022;Agosto;8;0
Europa;6;Irlanda;117;Rio Grande do Sul;21;Fluvial;4;2022;Setembro;9;0
Europa;6;Irlanda;117;Rio Grande do Sul;21;Fluvial;4;2022;Outubro;10;0
Europa;6;Irlanda;117;Rio Grande do Sul;21;Fluvial;4;2022;Novembro;11;0
Europa;6;Irlanda;117;Rio Grande do Sul;21;Fluvial;4;2022;Dezembro;12;1
Europa;6;Irlanda;117;Roraima;23;Aérea;1;2022;Janeiro;1;0
Europa;6;Irlanda;117;Roraima;23;Aérea;1;2022;Fevereiro;2;0
Europa;6;Irlanda;117;Roraima;23;Aérea;1;2022;março;3;0
Europa;6;Irlanda;117;Roraima;23;Aérea;1;2022;Abril;4;0
Europa;6;Irlanda;117;Roraima;23;Aérea;1;2022;Maio;5;0
Europa;6;Irlanda;117;Roraima;23;Aérea;1;2022;Junho;6;0
Europa;6;Irlanda;117;Roraima;23;Aérea;1;2022;Julho;7;0
Europa;6;Irlanda;117;Roraima;23;Aérea;1;2022;Agosto;8;0
Europa;6;Irlanda;117;Roraima;23;Aérea;1;2022;Setembro;9;0
Europa;6;Irlanda;117;Roraima;23;Aérea;1;2022;Outubro;10;0
Europa;6;Irlanda;117;Roraima;23;Aérea;1;2022;Novembro;11;0
Europa;6;Irlanda;117;Roraima;23;Aérea;1;2022;Dezembro;12;0
Europa;6;Irlanda;117;Roraima;23;Terrestre;2;2022;Janeiro;1;1
Europa;6;Irlanda;117;Roraima;23;Terrestre;2;2022;Fevereiro;2;0
Europa;6;Irlanda;117;Roraima;23;Terrestre;2;2022;março;3;1
Europa;6;Irlanda;117;Roraima;23;Terrestre;2;2022;Abril;4;1
Europa;6;Irlanda;117;Roraima;23;Terrestre;2;2022;Maio;5;0
Europa;6;Irlanda;117;Roraima;23;Terrestre;2;2022;Junho;6;3
Europa;6;Irlanda;117;Roraima;23;Terrestre;2;2022;Julho;7;0
Europa;6;Irlanda;117;Roraima;23;Terrestre;2;2022;Agosto;8;3
Europa;6;Irlanda;117;Roraima;23;Terrestre;2;2022;Setembro;9;1
Europa;6;Irlanda;117;Roraima;23;Terrestre;2;2022;Outubro;10;2
Europa;6;Irlanda;117;Roraima;23;Terrestre;2;2022;Novembro;11;1
Europa;6;Irlanda;117;Roraima;23;Terrestre;2;2022;Dezembro;12;0
Europa;6;Irlanda;117;Roraima;23;Fluvial;4;2022;Janeiro;1;0
Europa;6;Irlanda;117;Roraima;23;Fluvial;4;2022;Fevereiro;2;0
Europa;6;Irlanda;117;Roraima;23;Fluvial;4;2022;março;3;0
Europa;6;Irlanda;117;Roraima;23;Fluvial;4;2022;Abril;4;0
Europa;6;Irlanda;117;Roraima;23;Fluvial;4;2022;Maio;5;0
Europa;6;Irlanda;117;Roraima;23;Fluvial;4;2022;Junho;6;0
Europa;6;Irlanda;117;Roraima;23;Fluvial;4;2022;Julho;7;0
Europa;6;Irlanda;117;Roraima;23;Fluvial;4;2022;Agosto;8;0
Europa;6;Irlanda;117;Roraima;23;Fluvial;4;2022;Setembro;9;0
Europa;6;Irlanda;117;Roraima;23;Fluvial;4;2022;Outubro;10;0
Europa;6;Irlanda;117;Roraima;23;Fluvial;4;2022;Novembro;11;0
Europa;6;Irlanda;117;Roraima;23;Fluvial;4;2022;Dezembro;12;0
Europa;6;Irlanda;117;Santa Catarina;24;Aérea;1;2022;Janeiro;1;0
Europa;6;Irlanda;117;Santa Catarina;24;Aérea;1;2022;Fevereiro;2;1
Europa;6;Irlanda;117;Santa Catarina;24;Aérea;1;2022;março;3;3
Europa;6;Irlanda;117;Santa Catarina;24;Aérea;1;2022;Abril;4;3
Europa;6;Irlanda;117;Santa Catarina;24;Aérea;1;2022;Maio;5;0
Europa;6;Irlanda;117;Santa Catarina;24;Aérea;1;2022;Junho;6;0
Europa;6;Irlanda;117;Santa Catarina;24;Aérea;1;2022;Julho;7;0
Europa;6;Irlanda;117;Santa Catarina;24;Aérea;1;2022;Agosto;8;0
Europa;6;Irlanda;117;Santa Catarina;24;Aérea;1;2022;Setembro;9;0
Europa;6;Irlanda;117;Santa Catarina;24;Aérea;1;2022;Outubro;10;0
Europa;6;Irlanda;117;Santa Catarina;24;Aérea;1;2022;Novembro;11;5
Europa;6;Irlanda;117;Santa Catarina;24;Aérea;1;2022;Dezembro;12;10
Europa;6;Irlanda;117;Santa Catarina;24;Terrestre;2;2022;Janeiro;1;0
Europa;6;Irlanda;117;Santa Catarina;24;Terrestre;2;2022;Fevereiro;2;0
Europa;6;Irlanda;117;Santa Catarina;24;Terrestre;2;2022;março;3;0
Europa;6;Irlanda;117;Santa Catarina;24;Terrestre;2;2022;Abril;4;0
Europa;6;Irlanda;117;Santa Catarina;24;Terrestre;2;2022;Maio;5;0
Europa;6;Irlanda;117;Santa Catarina;24;Terrestre;2;2022;Junho;6;0
Europa;6;Irlanda;117;Santa Catarina;24;Terrestre;2;2022;Julho;7;0
Europa;6;Irlanda;117;Santa Catarina;24;Terrestre;2;2022;Agosto;8;0
Europa;6;Irlanda;117;Santa Catarina;24;Terrestre;2;2022;Setembro;9;0
Europa;6;Irlanda;117;Santa Catarina;24;Terrestre;2;2022;Outubro;10;1
Europa;6;Irlanda;117;Santa Catarina;24;Terrestre;2;2022;Novembro;11;0
Europa;6;Irlanda;117;Santa Catarina;24;Terrestre;2;2022;Dezembro;12;0
Europa;6;Irlanda;117;Santa Catarina;24;Marítima;3;2022;Janeiro;1;0
Europa;6;Irlanda;117;Santa Catarina;24;Marítima;3;2022;Fevereiro;2;0
Europa;6;Irlanda;117;Santa Catarina;24;Marítima;3;2022;março;3;0
Europa;6;Irlanda;117;Santa Catarina;24;Marítima;3;2022;Abril;4;0
Europa;6;Irlanda;117;Santa Catarina;24;Marítima;3;2022;Maio;5;0
Europa;6;Irlanda;117;Santa Catarina;24;Marítima;3;2022;Junho;6;0
Europa;6;Irlanda;117;Santa Catarina;24;Marítima;3;2022;Julho;7;0
Europa;6;Irlanda;117;Santa Catarina;24;Marítima;3;2022;Agosto;8;0
